[0.e+00 0.e+00 1.e+00 1.e+27]
[1.00000000e+00 3.21181066e+19 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.30856749e+19 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.32804551e+19 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.1713637e+19 0.0000000e+00 0.0000000e+00]
[2.00000000e+00 1.57691614e+22 1.00000000e+00 1.57691614e+22]
[1.00000000e+00 6.80305807e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.77261508e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.36684919e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.39410644e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.40004347e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.40102726e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.42603741e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.43188965e+20 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 5.4537334e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.45903636e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.96730289e+23 1.00000000e+00 1.96730289e+23]
[1.00000000e+00 5.36532149e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.54030492e+20 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 5.5953155e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.60778004e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.62128551e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.63696994e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.67200942e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.67532705e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.71524056e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.73716559e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.74230886e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.55450336e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.76445841e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.36275536e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.31180489e+20 0.00000000e+00 0.00000000e+00]
[1.e+00 5.e+20 0.e+00 0.e+00]
[3.00000000e+00 2.76431065e+23 2.00000000e+00 2.76431065e+23]
[1.e+00 5.e+20 0.e+00 0.e+00]
[1.00000000e+00 5.00092967e+20 0.00000000e+00 0.00000000e+00]
[1.00000e+00 5.00147e+20 0.00000e+00 0.00000e+00]
[1.00000000e+00 5.01248265e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.02775081e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.04096419e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.05119151e+20 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 1.5133506e+21 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 5.0678093e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.11445196e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.12872186e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.23693283e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.25719202e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.27810485e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.28577794e+20 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 5.2866326e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.28871245e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.31073185e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.09405154e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.78589308e+20 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 1.0685773e+21 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.80742697e+20 0.00000000e+00 0.00000000e+00]
[4.00000000e+00 3.13407799e+23 1.00000000e+00 3.13407799e+23]
[1.00000000e+00 6.35288863e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.42161081e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.42343213e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.42898206e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.45044674e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.45332218e+20 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 6.4901031e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 6.30834055e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.51233093e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.58949958e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.61094536e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.65403309e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.66346102e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.67785119e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.68741999e+20 0.00000000e+00 0.00000000e+00]
[3.0000000e+00 3.4319196e+22 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 6.73119597e+20 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 6.7644337e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 6.57360809e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.80003351e+20 0.00000000e+00 0.00000000e+00]
[1.0e+00 6.3e+20 0.0e+00 0.0e+00]
[1.00000000e+00 6.28599248e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.81164685e+20 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 5.8849743e+20 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 5.9365472e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.94871893e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.98086299e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.22835276e+22 1.00000000e+00 3.22835276e+22]
[1.e+00 6.e+20 0.e+00 0.e+00]
[1.0000000e+00 6.0190392e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 6.07040578e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.60613013e+23 1.00000000e+00 1.60613013e+23]
[1.00000000e+00 6.07379516e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.10432231e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.11627264e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.13864429e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.13906833e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.17599856e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.94638341e+23 1.00000000e+00 1.94638341e+23]
[1.00000000e+00 6.19125082e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.26051171e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 2.03232134e+23 1.00000000e+00 2.03232134e+23]
[1.00000000e+00 6.08924973e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.55930116e+23 1.00000000e+00 1.55930116e+23]
[2.00000000e+00 7.16615591e+22 1.00000000e+00 7.16615591e+22]
[1.e+00 6.e+19 0.e+00 0.e+00]
[2.00000000e+00 2.00812497e+23 1.00000000e+00 2.00812497e+23]
[2.00000000e+00 2.14593813e+22 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 2.70875493e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.07169661e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.55452365e+22 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 2.3103277e+22 0.0000000e+00 0.0000000e+00]
[3.00000000e+00 1.21530458e+22 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 1.4567669e+23 1.0000000e+00 4.5676000e+22]
[2.0000000e+00 3.5024044e+22 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 4.00401405e+26 1.00000000e+00 1.40140492e+24]
[2.00000000e+00 1.95515273e+22 1.00000000e+00 1.95000000e+22]
[1.00000000e+00 3.05741683e+20 1.00000000e+00 3.05741683e+20]
[2.00000000e+00 2.26910337e+22 1.00000000e+00 2.00000000e+22]
[1.00000000e+00 2.66567375e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.67562697e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.68636639e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.73194669e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 6.47854583e+22 1.00000000e+00 6.47854583e+22]
[1.00000000e+00 2.80105379e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.61326411e+23 1.00000000e+00 1.61326411e+23]
[1.00000000e+00 2.80692381e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.84700251e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.86420516e+20 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 9.3343676e+21 0.0000000e+00 0.0000000e+00]
[2.00000000e+00 5.86581589e+22 1.00000000e+00 5.86581589e+22]
[1.00000000e+00 2.96428079e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.96705398e+20 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 2.91862965e+21 1.00000000e+00 2.91862965e+21]
[1.00000000e+00 2.97560412e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.99625447e+20 0.00000000e+00 0.00000000e+00]
[1.e+00 3.e+20 0.e+00 0.e+00]
[1.00000000e+00 2.85753622e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.50677014e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 7.29173097e+20 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 8.79842316e+22 1.00000000e+00 8.79842316e+22]
[1.00000000e+00 1.18433869e+23 1.00000000e+00 1.18433869e+23]
[3.00000000e+00 7.65340415e+23 1.00000000e+00 7.65340415e+23]
[6.00000000e+00 2.03824543e+23 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 4.13126208e+22 1.00000000e+00 2.50000000e+22]
[3.00000000e+00 1.08374575e+23 1.00000000e+00 1.08374575e+23]
[1.00000000e+00 1.37524485e+22 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 4.2966148e+21 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.45811202e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.42641577e+20 0.00000000e+00 0.00000000e+00]
[1.e+00 1.e+20 0.e+00 0.e+00]
[1.e+00 1.e+20 0.e+00 0.e+00]
[1.e+00 1.e+20 0.e+00 0.e+00]
[1.00000000e+00 1.00002604e+20 0.00000000e+00 0.00000000e+00]
[1.00000e+00 1.00006e+20 0.00000e+00 0.00000e+00]
[6.00000000e+00 2.48563534e+23 2.00000000e+00 2.48203161e+23]
[2.00000000e+00 3.70808578e+22 1.00000000e+00 3.70808578e+22]
[1.00000000e+00 1.04347502e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.06357607e+20 0.00000000e+00 0.00000000e+00]
[1.e+00 1.e+20 0.e+00 0.e+00]
[4.00000000e+00 1.47126476e+23 2.00000000e+00 1.46952950e+23]
[1.00000e+00 1.09505e+20 0.00000e+00 0.00000e+00]
[2.00000000e+00 1.62482904e+22 1.00000000e+00 1.62482904e+22]
[2.0000000e+00 1.9355409e+22 0.0000000e+00 0.0000000e+00]
[2.00000000e+00 8.76640547e+21 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 4.76099152e+22 1.00000000e+00 4.76099152e+22]
[1.0000000e+00 1.1919598e+20 0.0000000e+00 0.0000000e+00]
[2.00000000e+00 4.04390028e+22 1.00000000e+00 4.04000028e+22]
[1.00000000e+00 1.30921681e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 7.49406393e+22 1.00000000e+00 7.49406393e+22]
[1.00000000e+00 1.08312087e+20 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 2.62916448e+23 1.00000000e+00 2.62916448e+23]
[1.00000000e+00 8.57481306e+19 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.11044115e+22 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 2.28834302e+22 1.00000000e+00 2.28834302e+22]
[1.0000000e+00 6.2953704e+19 0.0000000e+00 0.0000000e+00]
[2.00000000e+00 1.49919641e+22 1.00000000e+00 1.49919641e+22]
[1.00000000e+00 6.69418686e+19 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 2.46901259e+22 1.00000000e+00 2.46901259e+22]
[1.00000000e+00 6.86725393e+19 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 8.70055242e+19 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 9.90966378e+21 1.00000000e+00 9.90966378e+21]
[2.00000000e+00 5.40593636e+22 1.00000000e+00 5.40593636e+22]
[1.00000000e+00 7.77125834e+19 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 8.20803923e+19 0.00000000e+00 0.00000000e+00]
[4.00000000e+00 5.26786737e+22 2.00000000e+00 5.26651013e+22]
[1.00000000e+00 8.23855465e+19 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 8.31710324e+19 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 8.32817595e+19 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 8.3938272e+19 0.0000000e+00 0.0000000e+00]
[2.00000000e+00 1.48669026e+22 1.00000000e+00 1.48669026e+22]
[1.00000000e+00 1.39326887e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.41754505e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.41935555e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.97923088e+20 0.00000000e+00 0.00000000e+00]
[1.e+00 2.e+20 0.e+00 0.e+00]
[1.0000000e+00 2.0434011e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.08829559e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.12554326e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.15292838e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.03814429e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.96991176e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.19591877e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.20709015e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.25062916e+20 0.00000000e+00 0.00000000e+00]
[1.000e+00 2.275e+20 0.000e+00 0.000e+00]
[2.00000000e+00 6.27161279e+20 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.2956688e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.33987545e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.35576583e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.35802559e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.42476903e+20 0.00000000e+00 0.00000000e+00]
[1.0e+00 2.2e+20 0.0e+00 0.0e+00]
[1.0000000e+00 1.9446855e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 1.92630442e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.88158631e+20 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 1.4585842e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 1.47104328e+20 0.00000000e+00 0.00000000e+00]
[1.000000e+00 1.492284e+20 0.000000e+00 0.000000e+00]
[1.0e+00 1.5e+20 0.0e+00 0.0e+00]
[1.00000000e+00 1.57398624e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.58484437e+20 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 1.54034175e+22 1.00000000e+00 1.54034175e+22]
[1.0000000e+00 1.6403314e+20 0.0000000e+00 0.0000000e+00]
[2.00000000e+00 5.39658676e+22 1.00000000e+00 5.39658676e+22]
[1.00000000e+00 1.65910234e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.69846879e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.71828481e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.77645756e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.79259456e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.80376565e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.80500427e+20 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 8.48808369e+22 1.00000000e+00 8.48808369e+22]
[1.00000000e+00 1.86196305e+20 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.86348927e+20 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 1.8676399e+20 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.58564438e+22 1.00000000e+00 2.58564438e+22]
[1.00000000e+00 2.42447721e+22 1.00000000e+00 2.42447721e+22]
[1.00000000e+00 2.41696505e+22 1.00000000e+00 2.41696505e+22]
[2.00000000e+00 2.48372408e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.37730604e+22 1.00000000e+00 2.37730604e+22]
[1.00000000e+00 2.38653853e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.37355828e+22 1.00000000e+00 2.37355828e+22]
[1.00000000e+00 2.32396814e+22 1.00000000e+00 2.32396814e+22]
[1.00000000e+00 2.45777154e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.35072293e+22 1.00000000e+00 2.35072293e+22]
[1.00000000e+00 2.33847631e+22 1.00000000e+00 2.33847631e+22]
[2.0000000e+00 3.3860311e+22 1.0000000e+00 3.3860311e+22]
[1.00000000e+00 2.24524143e+22 1.00000000e+00 2.24524143e+22]
[3.00000000e+00 2.73737968e+22 2.00000000e+00 2.73737968e+22]
[1.00000000e+00 2.19257989e+22 1.00000000e+00 2.19257989e+22]
[1.00000000e+00 2.16013656e+22 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.4606252e+22 1.0000000e+00 2.4606252e+22]
[2.00000000e+00 3.79894116e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.71996402e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.72123068e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.66655454e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.66008899e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.63069711e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.63026468e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.51747574e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.62858141e+22 1.00000000e+00 2.62858141e+22]
[3.00000000e+00 4.86104264e+22 2.00000000e+00 4.85940772e+22]
[2.00000000e+00 2.58787102e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.55784227e+22 1.00000000e+00 2.55784227e+22]
[1.00000000e+00 2.55178568e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.53331822e+22 1.00000000e+00 2.53331822e+22]
[1.00000000e+00 2.53218024e+22 1.00000000e+00 2.53218024e+22]
[1.00000000e+00 2.57335073e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.86680014e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.17129397e+22 1.00000000e+00 2.17129397e+22]
[2.00000000e+00 2.79959423e+22 1.00000000e+00 2.79959423e+22]
[1.00000000e+00 1.93862829e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.91494822e+22 1.00000000e+00 1.91494822e+22]
[1.00000000e+00 1.92445698e+22 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 2.44302717e+22 1.00000000e+00 2.44302717e+22]
[1.00000000e+00 1.84854792e+22 1.00000000e+00 1.84854792e+22]
[1.00000000e+00 1.83794351e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.95092593e+22 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 1.7980417e+22 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 1.76022512e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.75442021e+22 1.00000000e+00 1.75442021e+22]
[1.00000000e+00 1.72560192e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.73590694e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.72867019e+22 1.00000000e+00 1.72867019e+22]
[1.0000000e+00 1.7210342e+22 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 1.7216133e+22 1.0000000e+00 1.7216133e+22]
[1.0000000e+00 1.8061567e+22 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.17034052e+22 1.00000000e+00 2.17034052e+22]
[1.00000000e+00 1.95992224e+22 1.00000000e+00 1.95992224e+22]
[1.00000000e+00 1.99789759e+22 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.0993008e+22 1.0000000e+00 2.0993008e+22]
[2.00000000e+00 2.12375171e+22 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 6.76307627e+22 1.00000000e+00 6.76307627e+22]
[1.00000000e+00 2.06393556e+22 1.00000000e+00 2.06393556e+22]
[3.00000000e+00 2.62311478e+22 1.00000000e+00 2.62311478e+22]
[1.00000000e+00 2.03379568e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.03314219e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.03254524e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.02751593e+22 1.00000000e+00 2.02751593e+22]
[1.00000000e+00 1.99259782e+22 1.00000000e+00 1.99259782e+22]
[1.00000000e+00 2.02742346e+22 1.00000000e+00 2.02742346e+22]
[1.00000000e+00 2.02741918e+22 1.00000000e+00 2.02741918e+22]
[1.0000000e+00 2.0274178e+22 1.0000000e+00 2.0274178e+22]
[1.00000000e+00 2.02724268e+22 1.00000000e+00 2.02724268e+22]
[1.00000000e+00 2.02574419e+22 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 2.0678353e+22 1.0000000e+00 2.0000000e+22]
[1.00000000e+00 2.02094863e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.01646997e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.99955441e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.02742118e+22 1.00000000e+00 2.02742118e+22]
[1.00000000e+00 1.68852808e+22 1.00000000e+00 1.68852808e+22]
[1.00000000e+00 2.85725681e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.93423328e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.33639226e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.28206784e+22 1.00000000e+00 4.28200000e+22]
[2.00000000e+00 4.84840137e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.23094228e+22 1.00000000e+00 4.23094228e+22]
[2.00000000e+00 4.17540745e+22 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 4.1636861e+22 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 4.1551441e+22 1.0000000e+00 4.1551441e+22]
[4.00000000e+00 5.09907903e+22 3.00000000e+00 5.09907832e+22]
[1.00000000e+00 4.42165797e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.13161359e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.09415259e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.07857083e+22 1.00000000e+00 4.07857083e+22]
[1.00000000e+00 4.06936895e+22 1.00000000e+00 4.06936895e+22]
[1.00000000e+00 4.03038963e+22 1.00000000e+00 4.03038963e+22]
[1.00000000e+00 4.05488351e+22 1.00000000e+00 4.05488351e+22]
[1.00000000e+00 4.11650803e+22 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 5.0365772e+22 1.0000000e+00 5.0365772e+22]
[1.00000000e+00 5.01498736e+22 1.00000000e+00 5.01498736e+22]
[1.00000000e+00 4.98279321e+22 1.00000000e+00 4.98279321e+22]
[3.00000000e+00 5.74321051e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.78736801e+22 1.00000000e+00 4.78736801e+22]
[2.0000000e+00 4.9332952e+22 1.0000000e+00 4.9332952e+22]
[1.00000000e+00 4.63081406e+22 1.00000000e+00 4.63081406e+22]
[1.00000000e+00 4.61189824e+22 1.00000000e+00 4.61189824e+22]
[1.00000000e+00 4.60482645e+22 1.00000000e+00 4.60482645e+22]
[1.00000000e+00 4.59374739e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.57634013e+22 1.00000000e+00 4.57634013e+22]
[3.00000000e+00 7.50056604e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.68659189e+22 1.00000000e+00 4.68659189e+22]
[1.00000000e+00 2.91938104e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.02508524e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.03673031e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.34768785e+22 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 3.36656390e+22 1.00000000e+00 3.35415813e+22]
[3.00000000e+00 3.58440439e+22 1.00000000e+00 3.58440439e+22]
[3.00000000e+00 5.09305798e+22 1.00000000e+00 5.09305798e+22]
[1.00000000e+00 3.18519532e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.14723243e+22 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.81919734e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.06068808e+22 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 4.0425718e+22 1.0000000e+00 4.0425718e+22]
[1.00000000e+00 2.95759584e+22 1.00000000e+00 2.95759584e+22]
[1.00000000e+00 3.11404525e+22 1.00000000e+00 3.11404525e+22]
[1.00000000e+00 4.04191358e+22 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.41779254e+22 1.00000000e+00 3.41779254e+22]
[1.00000000e+00 3.53654421e+22 1.00000000e+00 3.53654421e+22]
[1.00000000e+00 3.99890035e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.95898899e+22 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 4.44469219e+22 1.00000000e+00 4.44469219e+22]
[2.00000000e+00 4.14203486e+22 0.00000000e+00 0.00000000e+00]
[3.0000000e+00 5.5347189e+22 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 3.88722418e+22 1.00000000e+00 3.88722418e+22]
[1.0000000e+00 3.8798452e+22 1.0000000e+00 3.8798452e+22]
[1.00000000e+00 3.83886307e+22 1.00000000e+00 3.83886307e+22]
[1.00000000e+00 3.84190769e+22 1.00000000e+00 3.84190769e+22]
[1.00000000e+00 3.75971643e+22 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 3.6983846e+22 0.0000000e+00 0.0000000e+00]
[2.00000000e+00 5.74408677e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.59530845e+22 1.00000000e+00 3.59530845e+22]
[1.00000000e+00 3.60056701e+22 1.00000000e+00 3.60056701e+22]
[1.00000000e+00 3.59335674e+22 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 4.80585119e+22 1.00000000e+00 4.80585119e+22]
